screen_name,created_at,text
skaigr,2021-06-11,Σημάδια βελτίωσης παρουσιάζει η 34χρονη που υπέστη θρόμβωση μετά τον εμβολιασμό με AstraZeneca  #Ελλάδα #34χρονη #θρόμβωση #AstraZeneca #βελτίωση https://t.co/rglZHdt1eB
skaigr,2021-06-11,Βρετανία: 60% πιο μεταδοτική και πιο ανθεκτική στα εμβόλια η ινδική μετάλλαξη Δέλτα  #Υγεία #Ινδική_μετάλλαξη #κορωνοϊός #μεταδοτικότητα #αποτελεσματικότητα https://t.co/T2N5ExJDoV
skaigr,2021-06-11,EMA: Να μη χρησιμοποιείται το εμβόλιο της AstraZeneca  σε ασθενείς με τριχοειδή διαρροή  #Υγεία #EMA #AstraZeneca #Εμβόλιο #τριχοειδής_διαρροή https://t.co/RMenO3I1oX
skaigr,2021-06-11,Πελώνη: Τη Δευτέρα στις 5 το απόγευμα η συνάντηση Μητσοτάκη – Ερντογάν στις Βρυξέλλες  #Πολιτική #Τουρκία #εμβόλια #Ερντογάν #ΝΑΤΟ #lockdown https://t.co/XfsaZoCwvv
skaigr,2021-06-11,Πιερρακάκης-Κορωνοϊός: Μέχρι στιγμής εκδόθηκαν 350 χιλιάδες ψηφιακά πιστοποιητικά  #Ελλάδα #Κυριάκος_Πιερρακάκης #εμβόλια #ψηφιακή_κάρτα https://t.co/OrHpMQ12yU
skaigr,2021-06-11,Πέτσας σε ΣΚΑΪ: Η συζήτηση για την υποχρεωτικότητα του εμβολιασμού δεν πρέπει να είναι ταμπού   #Πολιτική #εμβολιασμένοι #προνόμια #COVID #κορωνοϊός https://t.co/iCkP8I07V2
skaigr,2021-06-11,"Κορωνοϊός - Βρετανία: Διπλασιασμός λοιμώξεων σε μια εβδομάδα, αλλά για τους μη εμβολιασθέντες  #Κόσμος #Covid19 #Βρετανία #νέοι #Εμβόλιο https://t.co/jlKNIvT1QF"
skaigr,2021-06-11,Παυλάκης: Τείχος ανοσίας από Σεπτέμβρη – Ο κίνδυνος της Σιγκαπούρης – «Ναι» στα εμβόλια σε παιδιά 12 και άνω  #Υγεία #COVID #κορωνοϊός #ΕΟΔΥ #εμβόλια https://t.co/uJBLtKipUd
skaigr,2021-06-11,Η G7 θα αναγγείλει δωρεά 1 δισεκ. δόσεων εμβολίων για την COVID-19 στις φτωχές χώρες  #Κόσμος #Pfizer/BioNTech #G7 #εμβόλια #COVID https://t.co/358BC3CZ0o
skaigr,2021-06-10,Ανάρπαστα τα ραντεβού με όλα τα εμβόλια από άτομα ηλικίας 25-29- Κλείστηκαν 70.000 ραντεβού  #Υγεία #κορωνοϊός #εμβολιασμός #ΕΟΔΥ #ραντεβού https://t.co/O2NBNN7Rgb
skaigr,2021-06-10,ΗΠΑ: Παροχή οικονομικών κινήτρων στους πολίτες με στόχο να εμβολιαστούν  #Κόσμος #Αμερική #ΗΠΑ #εμβολιασμός #κορωνοϊός #κίνητρα https://t.co/TYmdgWy74q
skaigr,2021-06-10,Το Κοινοβούλιο ζητά άρση των δικαιωμάτων ευρεσιτεχνίας για τα εμβόλια COVID-19  #Κόσμος #Ευρωκοινοβούλιο #εμβόλια #κορωνοϊός https://t.co/WG56G2bNZx
skaigr,2021-06-10,Γερμανία: Διαθέσιμο από σήμερα το ψηφιακό πιστοποιητικό εμβολιασμού   #Κόσμος #γερμανία #πιστοποιητικό_εμβολιασμού https://t.co/R6Nb0pVj4E
skaigr,2021-06-10,ΗΠΑ: Ο Μπάιντεν θα ανακοινώσει δωρεά 500 εκατ. εμβολίων στις φτωχές χώρες  #Κόσμος #Τζο_Μπάιντεν #εμβόλια https://t.co/gv5MJ47Gmj
skaigr,2021-06-10,Κορωνοϊός: Διαθέσιμα πλέον όλα τα εμβόλια για την ηλικιακή ομάδα 25-29 ετών  #Υγεία #κορωνοϊός #εμβόλια #νέοι https://t.co/2mq1IyjtuK
skaigr,2021-06-09,"Μοντγκόμερι: 4ο κύμα αν λόγω της μείωσης κρουσμάτων, μειωθεί η προθυμία για εμβολιασμό  #Υγεία #κύμα #κορωνοϊός #εμβολιασμός #Μοντογκόμερι https://t.co/DvKiZPC0TY"
skaigr,2021-06-09,Τζόνσον: Από την αποτελεσματικότητα των εμβολίων εξαρτάται η άρση των περιορισμών  #Κόσμος #Βρετανία #εμβόλια #Τζόνσον #περιοριστικά_μέτρα https://t.co/FB3wUixehQ
skaigr,2021-06-09,Τι είπαν για τα «προνόμια» των εμβολιασμένων Κικίλιας και Χαρδαλιάς  #Ελλάδα #προνόμια #εμβολιασμένοι #Κικίλιας https://t.co/t1DZMSCfEV
skaigr,2021-06-09,Κικίλιας: Ανοίγουν 420 χιλιάδες νέα ραντεβού για εμβόλιασμο σε όλη την Ελλάδα  #Υγεία #κορωνοϊός #Κικίλιας #Ελλάδα #πανδημία https://t.co/1llGlFsNI9
skaigr,2021-06-09,Επιστήμονες-AstraZeneca: Το εμβόλιο σχετίζεται με ελαφρώς αυξημένο κίνδυνο για αυτοάνοση αιμορραγία  #Υγεία #AstraZeneca #αιμοραγία #επιστήμονες https://t.co/8CvxZ1vHby
skaigr,2021-06-09,Γιατί μερικά άτομα που έχουν εμβολιαστεί πλήρως μολύνονται από κορωνοϊό;  #Υγεία #κορωνοϊός #εμβολιασμός #λοίμωξη #μόλυνση https://t.co/JADiRVDngv
skaigr,2021-06-09,Πόσο ασφαλές είναι το πιστοποιητικό εμβολιασμού;  #Τεχνολογία #ψηφιακό_πιστοποιητικό_εμβολιασμού #ασφάλεια #απάτες #γερμανία https://t.co/8elM1jwJWF
skaigr,2021-06-09,Κυριακίδου: Σημαντικό βήμα η ψήφιση Ψηφιακού Πιστοποιητικού Covid από Ευρωβουλή  #Πολιτική #Κυριακίδου #ψηφιακό_πιστοποιητικό_εμβολιασμού #κορωνοϊός https://t.co/08ZTFRE0U7
skaigr,2021-06-09,ΗΠΑ: Καταδικάστηκε ο συνωμοσιολόγος φαρμακοποιός - Κατέστρεψε εκατοντάδες δόσεις εμβολίου  #Κόσμος #φαρμακοποιός #φυλάκιση #συνωμοσιολόγοι #εμβόλια https://t.co/fnHm5w1fT1
skaigr,2021-06-09,Eνδεχόμενο να διατίθενται τα self test και από τα σούπερ μάρκετ- Τα προνόμια εμβολιασμένων  #Ελλάδα #SELF_TEST #σούπερ_μάρκετ #κορωνοϊός #Άδωνις_Γεωργιάδης https://t.co/EJ0LM3JTcP
skaigr,2021-06-09,Γεωργιάδης-Εμβολιασμοί: Η εργασιακή νομοθεσία επιτρέπει απολύσεις όταν τίθεται σε κίνδυνο η επιχείρηση  #Πολιτική #Άδωνις_Γεωργιάδης #εμβολιασμοί #απολύσεις #κορωνοϊός https://t.co/7zBktauaP2
skaigr,2021-06-09,"Γώγος στον ΣΚΑΪ: Πάμε καλύτερα, αλλά φοβόμαστε το 4ο κύμα και χρειαζόμαστε το τείχος ανοσίας   #Υγεία #COVID #κορωνοϊός #εμβόλια #τεστ #ΕΟΔΥ https://t.co/uF1vbiuTIs"
skaigr,2021-06-09,Ζωή Ράπτη στον ΣΚΑΪ: Μπορεί να ξεκινήσουν και οι εμβολιασμοί στα παιδιά  #Υγεία #Ράπτη #εμβολιασμοί #παιδιά #κορωνοϊός #υποχρεωτικός_εμβολιασμός https://t.co/nlfpScGHli
skaigr,2021-06-09,Η Κίνα εμβολιάζει πια κατά του κορωνοϊού 20 εκατομμύρια κατοίκους της τη μέρα  #Κόσμος #Κίνα #κορωνοϊός #εμβόλια https://t.co/m4rw9xFB4a
skaigr,2021-06-09,CDC: Συνιστά όλα τα παιδιά άνω των 12 ετών να εμβολιαστούν έναντι του κορωνοϊού  #Υγεία #κορωνοϊός #CDC #πανδημία #εμβόλια #έφηβοι https://t.co/eKRmN4lNeK
skaigr,2021-06-09,Τζανάκης στον ΣΚΑΪ: Πρέπει να πάμε σε υποχρεωτικούς εμβολιασμούς   #Υγεία #κορωνοϊός #Ελλάδα #εμβολιασμοί #πανδημία https://t.co/qGQZwTXZtH
skaigr,2021-06-08,Με αίτημα δωρεάς εφεξής τυχόν διάθεση πλεονασματικών εμβολίων σε τρίτες χώρες - Η τροπολογία  #Ελλάδα #εμβόλια #διάθεση #τροπολογία https://t.co/btLOwWXQ0e
skaigr,2021-06-08,Προαναγγελία ρύθμισης για προνόμια σε εμβολιασμένους – Τι θα αφορά εκτός από την εστίαση  #Ελλάδα #κορωνοϊός #προνόμια #εμβολιασμοί #εστίαση https://t.co/bH6CiIiYqD
skaigr,2021-06-08,Μητσοτάκης: Διευκολύνσεις όταν διασφαλιστεί εμβολιασμός για όλους  #Πολιτική #Μητσοτάκης #εμβολιασμοί #εστιατόρια https://t.co/8ulMdUV6Xy
skaigr,2021-06-08,Κορωνοϊός- Κραυγή αγωνίας από διασημότες σε G7: Δώστε εμβόλια στις φτωχές χώρες  #Κόσμος #κορωνοϊός #εμβόλια #G7 https://t.co/wHVtlI53FQ
skaigr,2021-06-08,Μητσοτάκης: Έρχεται υποχρεωτικός εμβολιασμός υγειονομικών κι εργαζομένων σε γηροκομεία   #Πολιτική #Μητσοτάκης #εμβολιασμός #πιστοποιητικό_εμβολιασμού https://t.co/LKpZ0Ya18P
skaigr,2021-06-08,"Μητσοτάκης- Σακελλαροπούλου: Θα ανοίξει συζήτηση για προνόμια εμβολιασμένων, υποχρεωτικό εμβολιασμό  #Πολιτική #Κυριάκος_Μητσοτάκης #Αικατερίνη_Σακελλαροπούλου #εμβόλια #κορωνοϊός https://t.co/iLla2ZlTpG"
skaigr,2021-06-08,Καμπανάκι επιστημόνων για ανεμβολίαστους άνω 60- Να χτιστεί τείχος ανοσίας εντός καλοκαιριού  #Υγεία #κορωνοϊός #κρούσματα #εμβόλια #βασιλακόπουλος #Δημόπουλος https://t.co/ykaAptX1IG
skaigr,2021-06-08,Κορωνοϊός: Aσφαλής o εμβολιασμός για ασθενείς με μακροχρόνια συμπτώματα COVID-19  #Υγεία #κορωνοϊός #εμβολιασμός #πανδημία #συμπτώματα https://t.co/I1eE3iXCmo
skaigr,2021-06-08,Κικίλιας σε ΣΚΑΪ: Διαθέσιμα και στα νησιά τα mRNA εμβόλια- Τι είπε για προνόμια και εμβολιασμό εφήβων   #Ελλάδα #Κικίλιας #εμβόλια #προνόμια #έφηβοι https://t.co/mtu24Y7Wqb
skaigr,2021-06-08,Όποιος πρόλαβε... εμβόλιο είδε: Η γερμανική στρατηγική εμβολιασμού «ρώσικη ρουλέτα» για το τείχος ανοσίας;  #Κόσμος #κορωνοϊός #γερμανία #εμβόλια https://t.co/TV2wIdPW4O
skaigr,2021-06-08,Παναγιωτόπουλος-ΣΚΑΪ: Δικαιολογημένη η υποχρεωτικότητα εμβολιασμών σε κατηγορίες εργαζομένων   #Υγεία #κορωνοϊός #Ελλάδα #πανδημία #Παναγιωτόπουλος https://t.co/WW53NRRD4d
skaigr,2021-06-07,Τι αλλάζει για πλήρως εμβολιασμένους σε καραντίνα και τεστ αν έρθουν σε επαφή με κρούσμα  #Ελλάδα #κορωνοϊός #εμβολιασμένοι #προνόμια https://t.co/A48RukrXgP
skaigr,2021-06-07,Κορωνοϊός-Κομισιόν: 90 εκατ. ενήλικοι Ευρωπαίοι έχουν εμβολιαστεί πλήρως  #Κόσμος #Κομισιόν #εμβολιασμοί #ΕΕ #κορωνοϊός https://t.co/gSw3A7cZTi
skaigr,2021-06-07,Θεοδωρίδου: Ο εμβολιασμός των παιδιών δεν θα είναι υποχρεωτικός-Τι είπε για εγκύους  #Υγεία #κορωνοϊός #πανδημία #εμβόλια #εμβολιασμός #Μαρία_Θεοδωρίδου https://t.co/s2dozCQYJz
skaigr,2021-06-07,Θεμιστοκλέους: Πέμπτη 10 Ιουνίου ανοίγει η πλατφόρμα για 25-29 και με τα τρία εμβόλια  #Υγεία #κορωνοϊός #ΘΕΜΙΣΤΟΚΛΕΟΥΣ #πανδημία https://t.co/CpECFqfi0s
skaigr,2021-06-07,ΠΟΥ: Χρηματοδότηση και εμβόλια ζητούνται από τις χώρες της G20 για τον μηχανισμό COVAX  #Υγεία #COVAX #G20 #Παγκόσμιος_Οργανισμός_Υγείας https://t.co/mBL1aergdg
skaigr,2021-06-07,Γερμανία: Καταργείται η σειρά προτεραιότητας -Όλοι άνω των 12 ετών μπορούν να εμβολιαστούν  #Κόσμος #γερμανία #εμβολιασμοί #κορωνοϊός https://t.co/uQHPmQxd8p
skaigr,2021-06-07,EE: Τα κράτη-μέλη μπορούν να δεχτούν πλήρως εμβολιασμένο χωρίς περιορισμούς νωρίτερα από το όριο των 14 ημερών  #Κόσμος #ΕΥΡΩΠΑΪΚΗ_ΕΝΩΣΗ #κορωνοϊός #εμβολιασμένοι #ταξίδια https://t.co/XWHGBucury
skaigr,2021-06-07,Moderna: Αίτημα για έγκριση χορήγησης του εμβολίου της σε εφήβους  #Υγεία #εμβολιασμός #moderna #ΕΟΦ #κορωνοϊός https://t.co/YHGvWsJ8EK
skaigr,2021-06-07,Κορωνοϊός- Βέλγιο: Πράσινο φως στον εμβολιασμό νέων 16-17 ετών   #Κόσμος #κορωνοϊός #Βέλγιο #ανήλικοι #Εμβόλιο https://t.co/NqzLmBYLzU
skaigr,2021-06-07,Ο Σύλλογος προσωπικού της Alpha Bank ζητά τον πλήρη εμβολιασμό όλων των εργαζομένων της  #Ελλάδα #alpha_bank #ανακοίνωση #εμβολιασμός #εργαζόμενοι https://t.co/CYfFOPFgoz
skaigr,2021-06-07,Πελώνη: Ο εμβολιασμός είναι ο μόνος δρόμος προς την ελευθερία -Τι είπε για τις δωρεάν διακοπές   #Πολιτική #Πελώνη #εμβολιασμός #κορωνοϊός #πανδημία #τουρισμός #ΕΝΦΙΑ https://t.co/QG2QE1XVP7
skaigr,2021-06-07,Τζανάκης- Καπραβέλος σε ΣΚΑΙ: Εμβόλια για έλεγχο κορωνοϊού- Πότε πάμε σε τριψήφια κρούσματα  #Υγεία #κορωνοϊός #εμβόλια #κρούσματα #πανδημία https://t.co/Ghda3VC2nD
skaigr,2021-06-07,Ελληνικό «γλέντι» στο Ντουμπάι για... εμβολιασμένους!  #Κόσμος #Ντουμπάι #Έλληνες #πάρτι https://t.co/Cfwe7Frenn
skaigr,2021-06-07,Σαρηγιάννης- Γραβάνης σε ΣΚΑΙ: Με τα κορωνοπάρτι χαλάμε το καλοκαίρι μας- Ναι σε προνόμια εμβολιασμένων  #Υγεία #Γραβάνης #Δημοσθένης_Σαρηγιάννης #κορωνοπάρτι #εμβόλια https://t.co/AAn7i0NBw6
skaigr,2021-06-07,"Γεωργιάδης σε ΣΚΑΪ 100,3: Προνόμια εμβολιασμένων με επαρκή ποσότητα προσφερόμενων εμβολίων   #Πολιτική #κορωνοϊός #εμβολιασμένοι #προνόμια https://t.co/jF1ARCuJqz"
skaigr,2021-06-07,Κορωνοϊός: 8 ερωτήσεις και απαντήσεις για πιθανές μελλοντικές ενισχυτικές δόσεις εμβολίων   #Υγεία #κορωνοϊός #εμβόλια #κρούσματα https://t.co/VDU6TYl1qQ
skaigr,2021-06-07,CDC: Οι πλήρως εμβολιασμένοι μπορούν να μην υποβάλλονται σε τακτικούς ελέγχους για κορωνοϊό  #Υγεία #CDC #κορωνοϊός #εμβολιασμός #πανδημία https://t.co/JxL2N1ZJZV
skaigr,2021-06-07,Παγώνη -ΣΚΑΪ: Θα πάμε 4ο κύμα και σε νέα καραντίνα αν δεν εμβολιαστούν οι ηλικίες άνω των 60   #Υγεία #παγώνη #κορωνοϊός #πανδημία #Ελλάδα #εμβολιασμένοι https://t.co/MO0uZk3DjK
skaigr,2021-06-06,"Τα επόμενα βήματα για χαλάρωση μέτρων -Τι θα γίνει με εμβόλια, προνόμια και κυκλοφορία  #Ελλάδα #μέτρα #εμβόλια #προνόμια #κυκλοφορία https://t.co/XkdaVftqan"
skaigr,2021-06-06,Βρετανία-Χάνκοκ: Η μετάλλαξη Δ' είναι κατά 40% πιο μεταδοτική -Τι γίνεται με τα εμβόλια   #Υγεία #Βρετανία #μετάλλαξη #εμβόλια https://t.co/hsMiljvwFR
skaigr,2021-06-06,Πέτσας σε ΣΚΑΪ: Αυτά θα είναι τα προνόμια των εμβολιασμένων -Μέσα Ιουνίου οι αποφάσεις   #Πολιτική #Πέτσας #εμβολιασμοί #κίνητρα #προνόμια #κορωνοϊός https://t.co/Ghpa8ANDwT
skaigr,2021-06-06,Γώγος-Βασιλακόπουλος-Καπραβέλος-ΣΚΑΪ: Έρχεται υποχρεωτικός εμβολιασμός;-Κινητή χειροβομβίδα ο μη εμβολιασμένος    #Υγεία #κορωνοϊός #Ελλάδα #πανδημία #εμβολιασμοί https://t.co/Dd9TiYIxEc
skaigr,2021-06-06,Κορωνοϊός-Τζόνσον: Καλεί την G7 να δεσμευτεί για εμβολιασμό παγκόσμιου πληθυσμού έως το τέλος του 2022  #Πολιτική #Μπόρις_Τζόνσον #εμβόλια #εμβολιασμοί https://t.co/Yk484sT9oM
skaigr,2021-06-05,Μαγιορκίνης σε ΣΚΑΪ: Ή φορτσάρουμε τον εμβολιασμό και βγάζουμε μάσκες ή 4ο κύμα το χειμώνα   #Υγεία #μαγιορκίνης #ανοσία #εμβολιασμοί #κορωνοϊός https://t.co/JJdZrssVY7
skaigr,2021-06-05,Αποκάλυψη ΣΚΑΪ: 9 στους 10 νοσηλευόμενους με Covid δεν έχουν εμβολιαστεί  #Υγεία #κορωνοϊός #νοσηλευόμενοι #εμβολιασμένοι https://t.co/ls0yVvVkY9
skaigr,2021-06-05,Θεμιστοκλέους: Η Ελλάδα ξεπέρασε τους 6 εκατ. εμβολιασμούς  #Υγεία #κορωνοϊός #Ελλάδα #εμβολιασμοί #ΘΕΜΙΣΤΟΚΛΕΟΥΣ https://t.co/Z8xM2dhozF
skaigr,2021-06-05,Ιταλία: Ρεκόρ εμβολιασμών στη χώρα-Aρχίζει η χορήγηση εμβολίων σε παιδιά και εφήβους στην Ρώμη  #Κόσμος #Ιταλία #κορωνοϊός #πανδημία #εμβολιασμοί https://t.co/7PAN15ITZQ
skaigr,2021-06-05,"Κομισιόν: 260,2 εκατ. εμβολιασμοί στην Ε.Ε. μέχρι τις 4 Ιουνίου  #Υγεία #Κομισιόν #κορωνοϊός #ΕΕ https://t.co/MhGizk7KLd"
skaigr,2021-06-05,"Γεωργιάδης- ΣΚΑΪ: Αν όλοι αύριο πηγαίναν να εμβολιαστούν, μεθαύριο θα άνοιγαν τα πάντα  #Πολιτική #Άδωνις_Γεωργιάδης #δραστηριότητα #άνοιγμα #Υπουργός_Ανάπτυξης https://t.co/15526K0YoE"
skaigr,2021-06-05,Το ΣΚ Παρέα στην Κύθνο: Το νησί με το υψηλότερο ποσοστό εμβολιασμένων  #Υγεία #κορωνοϊός #εμβολιασμοί #Κύθνος #πανδημία https://t.co/SkKSkwg6Ue
skaigr,2021-06-05,Τζανάκης - Λουκίδης- Δημόπουλος σε ΣΚΑΪ: Τι ισχύει με τα εμβόλια - Έρχεται το τείχος ανoσίας;  #Υγεία #κορωνοϊός #Ελλάδα #ειδικοί #πανδημία https://t.co/FRaBIuqNOw
skaigr,2021-06-04,Βέλγιο: Από 1η Ιουλίου χωρίς τεστ και καραντίνα οι πλήρως εμβολιασμένοι που γυρίζουν από πράσινες και πορτοκαλί χώρες  #Ταξίδι #Βέλγιο #ταξίδια #εμβολιασμένοι https://t.co/yOCBYo5MC6
skaigr,2021-06-04,G7: Συμφώνησαν να μοιράζονται τα αποτελέσματα κλινικών δοκιμών για εμβόλια και θεραπείες  #Κόσμος #G7 #κορωνοϊός #πανδημία #δοκιμές #εμβόλια #θεραπεία https://t.co/mPZyWDjbKk
skaigr,2021-06-04,Η Ελβετία ενέκρινε το εμβόλιο των Pfizer/BioNTech για τους 12-15 ετών  #Κόσμος #Ελβετία #κορωνοϊός #εμβόλια #παιδιά https://t.co/q1ZF41EYAN
skaigr,2021-06-04,Επίσκεψη Μηταράκη-Αρκουμανέα στο ΚΥΤ και το νοσοκομείο Χίου: Ξεκίνησαν εμβολιασμοί των αιτούντων άσυλο  #Πολιτική #Μηταράκης #Παναγιώτης_Αρκουμανέας #ΚΥΤ #Χίος https://t.co/TaSFr1L5ly
skaigr,2021-06-04,Βουλή: Εγκρίθηκε το ν/σ για το ψηφιακό πιστοποιητικό Covid-19 -Οι θέσεις των κομμάτων  #Πολιτική #Βουλή #ψηφιακό_πιστοποιητικό_εμβολιασμού #ολομέλεια https://t.co/jbjUQhEC9Y
skaigr,2021-06-04,ΠΟΥ: «Αποτυχία» αν οι πλούσιες χώρες δεν αυξήσουν τις δωρεές εμβολίων και δεν προωθήσουν άμεσα δόσεις  #Υγεία #Παγκόσμιος_Οργανισμός_Υγείας #εμβόλια #δωρεά https://t.co/4ZwRjsBUzC
skaigr,2021-06-04,Βρετανία: «Πράσινο φως» στο εμβόλιο των Pfizer/BioNΤech για τους εφήβους 12-15 ετών   #Υγεία #κορωνοϊός #Βρετανία #Εμβόλιο #πανδημία #έφηβοι https://t.co/E0kveYtvSq
skaigr,2021-06-04,"Στεφανάδης-ΣΚΑΪ 100,3: Αναβλήθηκαν οι εμβολιασμοί «γαλάζιας ελευθερίας» σε Σάμο λόγω χαμηλής ζήτησης  #Ελλάδα #Χριστόδουλος_Στεφανάδης #Σάμος #εμβολιασμοί #κορωνοϊός https://t.co/qjwtO4mwj2"
skaigr,2021-06-04,Οι εμβολιασμένοι Ευρωπαίοι θα μπορούν να εισέρχονται στη Γαλλία χωρίς τεστ PCR από τις 9/06  #Κόσμος #Γαλλία #κορωνοϊός #ταξιδιώτες #εμβολιασμένοι https://t.co/3kjGs8nUXK
skaigr,2021-06-04,Επιστήμονες σε ΣΚΑΪ: Ανησυχία για επιβράδυνση εμβολιασμών- Τι να προσέξουν οι έγκυες  #Υγεία #εμβολιασμός #έγκυες #κορωνοϊός https://t.co/uLieqLXmBk
skaigr,2021-06-04,Βρετανοί επιστήμονες: Οι ευπαθείς ομάδες μπορεί να χρειαστούν 3η δόση εμβολίου  #Υγεία #εμβολιασμοί #κορωνοϊός #3η_δόση https://t.co/Ud2MsWZH8r
skaigr,2021-06-04,"Βασιλακόπουλος σε ΣΚΑΪ: Μονόδρομος ο εμβολιασμός, μειοψηφία οι γιατροί- αρνητές του εμβολίου  #Υγεία #κορωνοϊός #αρνητές #Εμβόλιο https://t.co/VEXSWFul1O"
skaigr,2021-06-03,Βρετανία: Αύξηση κρουσμάτων ινδικής μετάλλαξης-Πάνω από μισοί ενήλικες πλήρως εμβολιασμένοι  #Κόσμος #Βρετανία #Ινδική_μετάλλαξη #κρούσματα https://t.co/QFp4ZiY5ut
skaigr,2021-06-03,Κορωνοϊός: Καταρρίπτοντας 5 μύθους που αφορούν τα εμβόλια  #Υγεία #κορωνοϊός #εμβόλια #Pfizer/BioNTech #moderna #Johnson_&amp;_Johnson https://t.co/BHHkTirhlX
skaigr,2021-06-03,Στη Ρωσία ο ΠΟΥ για να μελετήσει τα δεδομένα για το ρωσικό εμβόλιο Sputnik-V  #Υγεία #Sputnik_V #Εμβόλιο #Παγκόσμιος_Οργανισμός_Υγείας https://t.co/8bMUPBGPRr
skaigr,2021-06-03,Γερμανία-Έρευνα: Χωρίς μειονεκτήματα ο συνδυασμός εμβολίων AstraZeneca και BioNTech/Pfizer  #Υγεία #Pfizer #AstraZeneca #συνδυασμός_εμβολίων #εμβόλια https://t.co/5ruVd5kFps
skaigr,2021-06-03,Το Μπαχρέιν θα παράγει το εμβόλιο Sputnik V για τη Μέση Ανατολή και τη Βόρειο Αφρική  #Υγεία #Sputnik_V #Εμβόλιο #μπαχρέιν https://t.co/5PGf3y6ACh
skaigr,2021-06-03,Κορωνοϊός: Χώρες που έχουν εγκρίνει τον εμβολιασμό παιδιών ή το εξετάζουν  #Υγεία #κορωνοϊός #εμβόλια #παιδιά #εμβολιασμός https://t.co/kS5b0Y0uH7
skaigr,2021-06-03,Θεμιστοκλέους σε ΣΚΑΪ 100.3: Εντός του Ιουνίου θα αρχίσει ο εμβολιασμός κατ' οίκον   #Ελλάδα #ΘΕΜΙΣΤΟΚΛΕΟΥΣ #εμβόλια #παιδιά https://t.co/crxePlgCpF
skaigr,2021-06-03,Πελώνη: Μέχρι τα μέσα Ιουνίου θα συνεχιστεί η απαγόρευση κυκλοφορίας 00.30-5.30   #Πολιτική #Πελώνη #πανδημία #απαγόρευση_κυκλοφορίας #εμβόλια https://t.co/EcQ82e5duY
skaigr,2021-06-03,Έφτασαν στη Συρία τα πρώτα ρωσικά εμβόλια - Εμβολιάστηκε με το Sputnik V ο Άσαντ  #Κόσμος #Ασάντ #Συρία #SputnikV https://t.co/nP7iKWBFMt
skaigr,2021-06-03,Κορωνοϊός: Πότε θα...πέσουν επιτέλους οι μάσκες;- Οι ειδικοί απαντούν  #Υγεία #μάσκες #κορωνοϊός #προστασία #εμβολιασμός https://t.co/HNSPOhQEck
skaigr,2021-06-03,Εξαδάκτυλος σε ΣΚΑΪ: Δε συζητάμε μαζικό εμβολιασμό παιδιών- Καμπανάκι για 60αρηδες  #Ελλάδα #Εξαδάκτυλος #εμβολιασμός #παιδιά #κορωνοϊός #Θωμαΐδης https://t.co/6xMpLBdE5f
skaigr,2021-06-03,Μητσοτάκης: Η Ελλάδα υποδέχεται το καλοκαίρι θωρακισμένη με την ασπίδα του εμβολιασμού  #Πολιτική #εμβολιασμός #Μητσοτάκης #Ταμείο_ανάκαμψης https://t.co/uzoNtbVSeB
skaigr,2021-06-02,Δημοσκόπηση ΣΚΑΪ: 7 στους 10 υπέρ των εμβολίων- Ανησυχία για τις μεταλλάξεις   #Ελλάδα #δημοσκόπηση #ΣΚΑΪ #εμβόλια #μεταλλάξεις #SELF_TEST https://t.co/xtJqnfz3R1
skaigr,2021-06-02,Βρετανία: Εμβολιασμένοι με την πρώτη δόση 3 στους 4 ενήλικες  #Κόσμος #Βρετανία #εμβολιασμοί https://t.co/JAcc5uPWOn
skaigr,2021-06-02,Κικίλιας: «Σπάει» στα δύο η ηλικιακή ομάδα 18-29 ετών- Τις επόμενες ημέρες ο εμβολιασμός με όλα τα εμβόλια  #Υγεία #κορωνοϊός #Κικίλιας #Ελλάδα #πανδημία https://t.co/AHar7wcDX1
skaigr,2021-06-02,Μητσοτάκης από Αστυπάλαια: Μείωση του ΦΠΑ όταν το επιστρέψουν τα δημοσιονομικά  #Οικονομία #Μητσοτάκης #Αστυπάλαια #ΦΠΑ #εμβολιασμοί https://t.co/ym0208w5vN
skaigr,2021-06-02,Η μεγάλη δημοσκόπηση του ΣΚΑΪ για κορωνοϊό- εμβόλια και ελληνοτουρκικές σχέσεις  #Ελλάδα #δημοσκόπηση #ΣΚΑΪ #Pulse #κορωνοϊός #ελληνοτουρκικά https://t.co/IYihnv888A
skaigr,2021-06-02,Οι διστακτικοί στον εμβολιασμό - Η μάχη για αποτροπή 4ου κύματος της πανδημίας  #Ελλάδα #πανδημία #εμβολιασμοί #κορωνοϊός https://t.co/Rf3jW89cjW
skaigr,2021-06-02,Κορωνοϊός: Πάνω από 80% αποτελεσματικό το νέο εμβόλιο της Ρωσίας CoviVac  #Υγεία #covivac #Ρωσία #Εμβόλιο #κορωνοϊός https://t.co/GBHUWBZyWh
skaigr,2021-06-02,Συνελήφθη 42χρονος που κατηγορείται ότι έκλεψε εμβόλια της Pfizer από εμβολιαστικό κέντρο στο Περιστέρι  #Ελλάδα #ΕΛΑΣ #Pfizer #Περιστέρι https://t.co/4E03Gu2Cz8
skaigr,2021-06-02,Παυλάκης σε ΣΚΑΪ: Δεν πετάμε μάσκες το καλοκαίρι – Νομοτέλεια 4ο κύμα από φθινόπωρο  #Ελλάδα #Παυλάκης #εμβόλια #μάσκες https://t.co/m9Avrp1yVX
