screen_name,created_at,text
in_gr,2021-06-21,Τζανάκης: Θα φτάσουμε εύκολα το 75% στους εμβολιασμούς μέχρι τέλη Ιουλίου - Τι είπε για τις μεταλλάξεις https://t.co/GlOt3enAJ3
in_gr,2021-06-20,Johnson &amp;#038; Johnson: Ανησυχία για 35χρονη που μεταφέρθηκε στο νοσοκομείο μετά τον εμβολιασμό της https://t.co/GpJIyOMkBy
in_gr,2021-06-20,Κοροναϊός: Οι 21 «πράσινες» περιοχές - Ποιες περιφέρειες καταγράφουν ρεκόρ εμβολιασμένων https://t.co/YsM3tBUnys
in_gr,2021-06-20,Καλάβρυτα: Τι δείχνουν τα πρώτα ευρήματα για τον θάνατο 56χρονης μετά από εμβολιασμό https://t.co/EatMcqwY5D
in_gr,2021-06-20,Εμβολιασμός: Ποιοι δεν χρειάζεται να κάνουν δεύτερη δόση https://t.co/0B9n7jclim
in_gr,2021-06-20,Κοροναϊός: Ποια η αποτελεσματικότητα του «Soberana 2» - Σε τελική φάση δοκιμών άλλο ένα εμβόλιο στην Κούβα https://t.co/RrxOIl71Bw
in_gr,2021-06-19,Κοροναϊός: Η πορεία των εμβολιασμών στη χώρα και η ανησυχία για τις παρενέργειες – Τι είπαν Μανωλόπουλος και Τζουβελέκης στο Mega   https://t.co/puzQo4Essp
in_gr,2021-06-19,Κοροναϊός: Δεν φτάνουν τα εμβόλια για να ξεφύγουμε από την πανδημία διεθνώς https://t.co/vaPiDpUsSX
in_gr,2021-06-18,Έσχατο μέτρο ο υποχρεωτικός εμβολιασμός – Οι συστάσεις της επιτροπής βιοηθικής https://t.co/xxiZH7afa7
in_gr,2021-06-18,Καλάβρυτα: Πέθανε γυναίκα λίγο μετά τον εμβολιασμό της - Ερευνάται αν είχε σχέση https://t.co/Lkl31Gq5F8
in_gr,2021-06-18,Πελώνη: Στα χέρια του Πρωθυπουργού η σύστηση της επιτροπής βιοηθικής για υποχρεωτικό εμβολιασμό και προνόμια https://t.co/p3FcyyGLNa
in_gr,2021-06-17,AstraZeneca: Εντείνεται ο προβληματισμός για τη 2η δόση  - Φόβοι για ελλιπή εμβολιασμό χιλιάδων πολιτών https://t.co/yhla7Ca7TT
in_gr,2021-06-17,Λινού για Johnson &amp; Johnson: Αποφυγή στις γυναίκες κάτω των 50 – Να μην αποσυρθεί το εμβόλιο https://t.co/Az9DaFc1a8
in_gr,2021-06-17,Καταγγελία για το AstraZeneca: «Ο αδελφός μου έπεσε σε κώμα 10 ημέρες μετά τον εμβολιασμό» - Χαροπαλεύει 42χρονος https://t.co/WGygwcMAOV
in_gr,2021-06-17,Κοροναϊός: Κοντά στο τείχος ανοσίας η Ελλάδα αλλά... προβληματισμός για ινδική μετάλλαξη και ακυρώσεις εμβολιασμών με AstraZeneca https://t.co/1s9qQzgmd2
in_gr,2021-06-16,Self Test: Πλησιάζει η κατάργηση για τους πλήρως εμβολιασμένους https://t.co/bdC7KX1eZR
